"Datetime (date and time of sample collection)","Days since 741001","Sample Time Window, days","Flow, CFS","SS, mg/L (suspended solids)","TP, mg/L as P","SRP, mg/L, as P","NO23, mg/L as N","TKN, mg/L (Total Kjeldahl nitrogen)","Chloride, mg/L","Month",,,,
03/30/1975 01:00,180.04167,0.25,3670.0,141.0,0.287,0.080,4.50,-9.000,41.0,3,,,,
03/30/1975 07:00,180.29167,0.25,4490.0,189.0,0.306,0.085,4.80,-9.000,41.0,3,,,,
03/30/1975 13:00,180.54167,0.25,4520.0,343.0,0.509,0.085,4.80,-9.000,38.0,3,,,,
03/30/1975 19:00,180.79167,0.25,4290.0,447.0,0.666,0.085,5.10,-9.000,34.5,3,,,,
03/31/1975 01:00,181.04167,0.96,4100.0,484.0,0.715,0.090,5.00,-9.000,34.0,3,,,,
04/01/1975 17:00,182.70833,0.96,2310.0,297.0,0.392,0.060,5.59,-9.000,40.0,4,,,,
04/01/1975 23:00,182.95833,0.25,2030.0,267.0,0.352,0.050,5.40,-9.000,40.0,4,,,,
04/02/1975 05:00,183.20833,0.25,1710.0,220.0,0.283,0.050,5.55,-9.000,41.0,4,,,,
04/02/1975 11:00,183.45833,0.25,1480.0,199.0,0.274,0.050,5.50,-9.000,41.0,4,,,,
04/02/1975 17:00,183.70833,0.25,1290.0,170.0,0.214,0.045,5.50,-9.000,44.0,4,,,,
04/02/1975 23:00,183.95833,0.25,1160.0,155.0,0.186,0.040,5.51,-9.000,46.0,4,,,,
04/03/1975 05:00,184.20833,0.25,1100.0,133.0,0.157,0.045,5.30,-9.000,51.0,4,,,,
04/03/1975 11:00,184.45833,0.25,1040.0,127.0,0.166,0.050,5.30,-9.000,55.0,4,,,,
04/03/1975 17:00,184.70833,0.25,993.0,115.0,0.143,0.050,5.20,-9.000,57.0,4,,,,
04/03/1975 23:00,184.95833,0.63,964.0,96.7,0.010,0.045,5.32,-9.000,56.0,4,,,,
04/04/1975 23:00,185.95833,1.00,830.0,66.4,0.071,0.040,4.80,-9.000,64.0,4,,,,
04/05/1975 23:00,186.95833,1.00,547.0,54.8,0.071,0.030,4.65,-9.000,67.0,4,,,,
04/06/1975 23:00,187.95833,1.00,546.0,40.1,0.064,0.045,4.38,-9.000,73.0,4,,,,
04/07/1975 23:00,188.95833,0.78,570.0,36.1,0.071,0.040,4.10,-9.000,76.0,4,,,,
04/08/1975 12:30,189.52083,0.56,535.0,41.1,0.120,0.090,3.60,-9.000,43.0,4,,,,
04/09/1975 02:00,190.08333,1.00,508.0,38.0,0.100,0.100,3.65,-9.000,42.0,4,,,,
04/15/1975 19:00,196.79167,1.00,314.0,25.9,0.085,0.030,2.10,-9.000,60.0,4,,,,
04/16/1975 19:00,197.79167,1.00,301.0,20.6,0.085,0.015,1.75,-9.000,60.0,4,,,,
04/17/1975 19:00,198.79167,1.00,288.0,26.7,0.075,0.005,1.70,-9.000,61.0,4,,,,
04/18/1975 19:00,199.79167,1.00,281.0,21.7,0.090,0.005,1.70,-9.000,65.0,4,,,,
04/19/1975 19:00,200.79167,1.00,314.0,27.5,0.105,0.010,1.65,-9.000,68.0,4,,,,
04/20/1975 19:00,201.79167,1.00,301.0,26.9,0.120,0.010,1.70,-9.000,71.0,4,,,,
04/21/1975 19:00,202.79167,0.81,294.0,20.8,0.110,0.010,1.50,-9.000,70.0,4,,,,
04/22/1975 10:00,203.41667,0.81,288.0,22.3,0.095,0.040,1.80,-9.000,62.5,4,,,,
04/23/1975 10:00,204.41667,1.00,269.0,44.1,0.127,0.040,1.70,-9.000,61.0,4,,,,
04/24/1975 10:00,205.41667,1.00,301.0,47.1,0.133,0.020,1.70,-9.000,65.0,4,,,,
04/25/1975 10:00,206.41667,1.00,451.0,56.0,0.122,0.020,1.80,-9.000,67.0,4,,,,
04/26/1975 10:00,207.41667,1.00,504.0,165.0,0.296,0.010,1.80,-9.000,63.0,4,,,,
04/27/1975 10:00,208.41667,1.00,515.0,224.0,0.323,0.010,1.50,-9.000,62.0,4,,,,
04/28/1975 10:00,209.41667,0.88,535.0,94.9,0.169,0.010,2.20,-9.000,70.0,4,,,,
04/29/1975 04:00,210.16667,0.48,475.0,91.7,0.159,0.010,2.00,-9.000,64.0,4,,,,
04/29/1975 09:00,210.37500,0.60,535.0,66.1,-9.000,0.049,2.20,-9.000,-9.0,4,,,,
04/30/1975 09:00,211.37500,1.00,508.0,127.0,-9.000,0.063,2.40,-9.000,-9.0,4,,,,
05/01/1975 09:00,212.37500,1.00,561.0,168.0,-9.000,0.043,2.00,-9.000,-9.0,5,,,,
05/02/1975 09:00,213.37500,1.00,546.0,119.0,-9.000,0.032,1.90,-9.000,-9.0,5,,,,
05/03/1975 09:00,214.37500,1.00,552.0,83.0,-9.000,0.027,1.80,-9.000,-9.0,5,,,,
05/04/1975 09:00,215.37500,1.00,499.0,97.6,-9.000,0.027,1.50,-9.000,-9.0,5,,,,
05/05/1975 09:00,216.37500,0.88,451.0,83.7,-9.000,0.032,1.60,-9.000,-9.0,5,,,,
05/06/1975 03:00,217.12500,0.67,467.0,194.0,-9.000,0.030,1.40,-9.000,-9.0,5,,,,
05/06/1975 17:00,217.70833,0.79,909.0,49.2,0.152,0.047,2.58,-9.000,42.0,5,,,,
05/07/1975 17:00,218.70833,1.00,2370.0,87.9,0.239,0.080,5.41,-9.000,29.5,5,,,,
05/08/1975 17:00,219.70833,1.00,1710.0,92.1,0.252,0.091,6.76,-9.000,27.0,5,,,,
05/09/1975 17:00,220.70833,1.00,483.0,30.2,0.145,0.052,5.02,-9.000,31.0,5,,,,
05/10/1975 17:00,221.70833,1.00,526.0,11.0,0.116,0.040,4.34,-9.000,34.0,5,,,,
05/11/1975 17:00,222.70833,2.34,467.0,20.2,0.109,0.029,3.79,-9.000,34.0,5,,,,
05/15/1975 09:30,226.39583,2.34,368.0,14.1,-9.000,0.012,2.45,-9.000,46.0,5,,,,
05/16/1975 09:30,227.39583,1.00,346.0,14.8,-9.000,0.022,2.27,-9.000,49.0,5,,,,
05/17/1975 09:30,228.39583,1.00,333.0,11.5,-9.000,0.025,1.92,-9.000,51.0,5,,,,
05/18/1975 09:30,229.39583,1.00,340.0,7.5,-9.000,0.013,1.68,-9.000,51.0,5,,,,
05/19/1975 09:30,230.39583,1.00,314.0,9.7,-9.000,-9.000,1.29,-9.000,52.0,5,,,,
05/27/1975 09:45,238.40625,1.00,546.0,2670.0,2.180,0.040,0.05,-9.000,56.0,5,,,,
05/27/1975 15:45,238.65625,0.25,517.0,942.0,1.270,0.066,0.47,-9.000,48.0,5,,,,
05/27/1975 21:45,238.90625,0.25,467.0,538.0,0.895,0.050,0.12,-9.000,54.0,5,,,,
05/28/1975 03:45,239.15625,0.25,517.0,996.0,1.350,0.055,0.18,-9.000,59.0,5,,,,
05/28/1975 09:45,239.40625,0.25,514.0,1070.0,1.290,0.400,0.06,-9.000,59.0,5,,,,
05/28/1975 15:45,239.65625,0.25,843.0,460.0,0.776,0.038,0.10,-9.000,61.0,5,,,,
05/28/1975 21:45,239.90625,0.25,922.0,264.0,0.557,0.067,0.10,-9.000,63.0,5,,,,
05/29/1975 03:45,240.15625,0.25,909.0,344.0,0.626,0.062,0.10,-9.000,64.0,5,,,,
05/29/1975 09:45,240.40625,0.25,830.0,241.0,0.560,0.057,0.05,-9.000,64.0,5,,,,
05/29/1975 15:45,240.65625,0.25,535.0,235.0,0.635,0.067,0.04,-9.000,65.0,5,,,,
05/29/1975 21:45,240.90625,0.25,543.0,224.0,0.599,0.058,0.03,-9.000,75.0,5,,,,
05/30/1975 03:45,241.15625,0.25,475.0,310.0,0.784,0.060,0.02,-9.000,77.0,5,,,,
05/30/1975 09:45,241.40625,0.25,419.0,235.0,0.704,0.049,0.01,-9.000,78.0,5,,,,
05/30/1975 15:45,241.65625,0.25,383.0,226.0,0.676,0.040,-9.000,-9.000,75.0,5,,,,
05/30/1975 21:45,241.90625,0.25,353.0,274.0,0.709,0.040,-9.000,-9.000,75.0,5,,,,
05/31/1975 03:45,242.15625,0.25,327.0,537.0,1.010,0.050,-9.000,-9.000,73.0,5,,,,
05/31/1975 09:45,242.40625,0.25,301.0,358.0,0.734,0.032,-9.000,-9.000,72.0,5,,,,
05/31/1975 15:45,242.65625,0.25,281.0,290.0,0.657,0.025,-9.000,-9.000,72.0,5,,,,
05/31/1975 21:45,242.90625,0.25,281.0,280.0,0.657,0.018,-9.000,-9.000,72.0,5,,,,
06/01/1975 03:45,243.15625,0.25,269.0,1600.0,2.020,0.060,-9.000,-9.000,83.0,6,,,,
06/01/1975 09:45,243.40625,0.25,269.0,287.0,0.914,0.020,-9.000,-9.000,82.0,6,,,,
06/01/1975 15:45,243.65625,0.25,258.0,375.0,0.887,0.036,0.02,-9.000,83.0,6,,,,
06/01/1975 21:45,243.90625,0.25,240.0,323.0,0.826,0.039,0.02,-9.000,81.0,6,,,,
06/02/1975 03:45,244.15625,0.25,229.0,499.0,1.030,0.040,-9.000,-9.000,79.0,6,,,,
06/02/1975 09:45,244.40625,0.13,218.0,350.0,0.784,0.015,0.45,-9.000,76.0,6,,,,
06/02/1975 10:00,244.41667,0.13,218.0,326.0,0.673,0.055,0.05,-9.000,49.0,6,,,,
06/02/1975 16:00,244.66667,0.25,223.0,456.0,0.887,0.056,0.03,-9.000,42.0,6,,,,
06/02/1975 22:00,244.91667,0.25,240.0,437.0,0.863,0.055,0.03,-9.000,45.0,6,,,,
06/03/1975 04:00,245.16667,0.25,288.0,726.0,0.867,0.040,0.02,-9.000,49.0,6,,,,
06/03/1975 10:00,245.41667,0.25,368.0,391.0,0.824,0.064,0.02,-9.000,53.0,6,,,,
06/03/1975 16:00,245.66667,0.25,375.0,524.0,0.931,0.040,0.03,-9.000,52.0,6,,,,
06/03/1975 22:00,245.91667,0.25,375.0,469.0,0.785,0.040,0.02,-9.000,45.0,6,,,,
06/04/1975 04:00,246.16667,0.25,368.0,438.0,0.819,0.042,0.02,-9.000,43.0,6,,,,
06/04/1975 10:00,246.41667,0.25,368.0,303.0,0.926,0.040,0.02,-9.000,43.0,6,,,,
06/04/1975 16:00,246.66667,0.25,375.0,524.0,0.770,0.055,0.01,-9.000,44.0,6,,,,
06/04/1975 22:00,246.91667,0.25,397.0,390.0,0.629,0.055,6.30,-9.000,44.0,6,,,,
06/05/1975 04:00,247.16667,0.25,427.0,673.0,0.478,0.060,7.62,-9.000,44.0,6,,,,
06/05/1975 10:00,247.41667,0.25,483.0,765.0,0.958,0.106,7.08,-9.000,42.0,6,,,,
06/05/1975 16:00,247.66667,0.25,552.0,2980.0,1.490,0.060,1.20,-9.000,51.0,6,,,,
06/05/1975 22:00,247.91667,0.25,504.0,3360.0,1.500,0.060,1.70,-9.000,49.0,6,,,,
06/06/1975 04:00,248.16667,0.25,515.0,1670.0,1.430,0.058,1.70,-9.000,48.0,6,,,,
06/06/1975 10:00,248.41667,0.25,817.0,409.0,0.736,0.063,6.90,-9.000,38.0,6,,,,
06/06/1975 16:00,248.66667,0.25,922.0,1020.0,1.090,0.028,5.49,-9.000,36.0,6,,,,
06/06/1975 22:00,248.91667,0.25,869.0,1330.0,1.250,0.040,5.52,-9.000,36.0,6,,,,
06/07/1975 04:00,249.16667,0.25,803.0,427.0,0.692,0.070,6.42,-9.000,34.0,6,,,,
06/07/1975 10:00,249.41667,0.25,643.0,379.0,0.585,0.060,6.30,-9.000,34.0,6,,,,
06/07/1975 16:00,249.66667,0.25,494.0,424.0,0.604,0.067,5.40,-9.000,36.0,6,,,,
06/07/1975 22:00,249.91667,0.25,556.0,356.0,0.532,0.063,6.10,-9.000,35.0,6,,,,
06/08/1975 04:00,250.16667,0.25,570.0,369.0,0.585,0.060,6.27,-9.000,36.0,6,,,,
06/08/1975 10:00,250.41667,0.25,526.0,408.0,0.595,0.060,6.22,-9.000,37.0,6,,,,
06/08/1975 16:00,250.66667,0.25,499.0,292.0,0.444,0.067,6.60,-9.000,36.0,6,,,,
06/08/1975 22:00,250.91667,0.25,483.0,200.0,0.375,0.062,6.70,-9.000,37.0,6,,,,
06/09/1975 04:00,251.16667,0.25,459.0,483.0,0.697,0.070,6.14,-9.000,38.0,6,,,,
06/09/1975 10:00,251.41667,0.25,427.0,292.0,0.362,0.073,7.71,-9.000,40.5,6,,,,
06/09/1975 16:00,251.66667,0.25,390.0,1310.0,0.984,0.075,5.02,-9.000,44.0,6,,,,
06/09/1975 22:00,251.91667,0.25,353.0,344.0,0.403,0.100,8.31,-9.000,46.2,6,,,,
06/10/1975 04:00,252.16667,0.25,327.0,248.0,0.417,0.087,8.20,-9.000,47.5,6,,,,
06/10/1975 10:00,252.41667,0.25,301.0,334.0,0.408,0.109,8.00,-9.000,48.0,6,,,,
06/10/1975 16:00,252.66667,0.25,275.0,211.0,0.440,0.125,7.16,-9.000,49.0,6,,,,
06/10/1975 22:00,252.91667,0.25,258.0,191.0,0.366,0.080,7.11,-9.000,50.0,6,,,,
06/11/1975 04:00,253.16667,0.25,240.0,187.0,0.389,0.082,6.99,-9.000,50.8,6,,,,
06/11/1975 10:00,253.41667,0.25,223.0,142.0,0.348,0.077,6.58,-9.000,51.5,6,,,,
06/11/1975 16:00,253.66667,0.25,223.0,138.0,0.348,0.072,6.09,-9.000,58.0,6,,,,
06/11/1975 22:00,253.91667,0.25,218.0,180.0,0.403,0.073,6.02,-9.000,57.8,6,,,,
06/12/1975 04:00,254.16667,0.25,213.0,145.0,0.366,0.073,5.92,-9.000,58.0,6,,,,
06/12/1975 10:00,254.41667,0.25,208.0,78.4,0.261,0.068,5.68,-9.000,58.0,6,,,,
06/12/1975 16:00,254.66667,0.25,203.0,75.9,0.247,0.046,4.95,-9.000,58.2,6,,,,
06/12/1975 22:00,254.91667,0.25,198.0,67.7,0.229,0.051,5.00,-9.000,59.0,6,,,,
06/13/1975 04:00,255.16667,0.25,193.0,65.9,0.220,0.057,4.86,-9.000,59.2,6,,,,
06/13/1975 10:00,255.41667,0.25,188.0,69.5,0.224,0.058,4.37,-9.000,59.8,6,,,,
06/13/1975 16:00,255.66667,0.25,177.0,75.9,0.234,0.033,3.69,-9.000,59.8,6,,,,
06/13/1975 22:00,255.91667,0.25,172.0,68.9,0.220,0.024,3.59,-9.000,60.5,6,,,,
06/14/1975 04:00,256.16667,0.25,168.0,65.6,0.229,0.035,3.60,-9.000,60.0,6,,,,
06/14/1975 10:00,256.41667,0.25,164.0,62.9,0.266,0.058,3.40,-9.000,60.0,6,,,,
06/14/1975 16:00,256.66667,0.25,159.0,77.3,0.224,0.024,3.08,-9.000,60.5,6,,,,
06/14/1975 22:00,256.91667,0.25,159.0,71.4,0.215,0.017,2.88,-9.000,61.0,6,,,,
06/15/1975 04:00,257.16667,0.25,172.0,72.3,0.227,0.017,2.94,-9.000,62.5,6,,,,
06/15/1975 10:00,257.41667,0.25,198.0,81.5,0.261,0.021,3.04,-9.000,61.0,6,,,,
06/15/1975 16:00,257.66667,0.25,252.0,120.0,0.344,0.040,2.90,-9.000,61.5,6,,,,
06/15/1975 22:00,257.91667,0.25,301.0,129.0,0.311,0.030,3.39,-9.000,62.8,6,,,,
06/16/1975 04:00,258.16667,0.25,435.0,163.0,0.357,0.063,4.33,-9.000,62.0,6,,,,
06/16/1975 10:00,258.41667,1.00,517.0,146.0,0.312,0.078,7.85,-9.000,33.1,6,,,,
06/23/1975 10:30,265.43750,1.00,390.0,145.0,0.915,0.095,7.25,-9.000,36.1,6,,,,
06/24/1975 10:30,266.43750,1.00,340.0,156.0,0.362,0.081,5.40,-9.000,35.4,6,,,,
06/25/1975 10:30,267.43750,1.00,556.0,758.0,0.940,0.068,3.85,-9.000,18.7,6,,,,
06/26/1975 10:30,268.43750,1.00,275.0,172.0,0.296,0.081,5.43,-9.000,27.3,6,,,,
06/27/1975 10:30,269.43750,1.00,275.0,146.0,0.273,0.080,5.53,-9.000,30.0,6,,,,
06/28/1975 10:30,270.43750,1.00,188.0,285.0,0.315,0.060,4.75,-9.000,30.2,6,,,,
06/29/1975 10:30,271.43750,0.88,150.0,100.0,0.226,0.054,4.15,-9.000,37.5,6,,,,
06/30/1975 04:30,272.18750,0.50,137.0,111.0,0.226,0.051,3.88,-9.000,38.1,6,,,,
06/30/1975 10:30,272.43750,0.63,129.0,71.7,0.140,0.042,4.10,-9.000,45.5,6,,,,
07/01/1975 10:30,273.43750,1.00,107.0,65.9,0.164,0.064,3.66,-9.000,40.9,7,,,,
07/02/1975 10:30,274.43750,1.00,99.0,58.5,0.116,0.046,3.17,-9.000,39.7,7,,,,
07/03/1975 10:30,275.43750,1.00,79.0,49.0,0.140,0.058,3.13,-9.000,39.0,7,,,,
07/04/1975 10:30,276.43750,1.00,79.0,48.9,0.144,0.063,2.78,-9.000,43.2,7,,,,
07/05/1975 10:30,277.43750,1.00,79.0,40.0,0.128,0.021,1.81,-9.000,49.8,7,,,,
07/06/1975 10:30,278.43750,0.88,83.0,47.3,0.140,0.009,0.80,-9.000,49.9,7,,,,
07/07/1975 04:30,279.18750,0.48,65.0,46.3,-9.000,0.009,0.46,-9.000,50.8,7,,,,
07/07/1975 09:45,279.40625,0.61,65.0,36.6,0.156,0.025,0.50,-9.000,53.0,7,,,,
07/08/1975 09:45,280.40625,1.00,65.0,94.1,0.200,0.040,0.40,-9.000,51.5,7,,,,
07/09/1975 09:45,281.40625,1.00,83.0,47.2,0.160,0.030,0.28,-9.000,50.5,7,,,,
07/10/1975 09:45,282.40625,1.00,65.0,35.0,0.132,0.050,0.48,-9.000,58.0,7,,,,
07/11/1975 09:45,283.40625,1.00,58.0,50.1,0.140,0.045,0.68,-9.000,54.0,7,,,,
07/12/1975 09:45,284.40625,1.00,48.0,37.0,0.132,0.040,0.60,-9.000,57.5,7,,,,
07/13/1975 09:45,285.40625,0.88,54.0,32.9,0.132,0.035,-9.000,-9.000,57.5,7,,,,
07/14/1975 03:45,286.15625,0.53,58.0,53.3,0.156,0.030,-9.000,-9.000,-9.0,7,,,,
07/14/1975 11:00,286.45833,0.40,61.0,24.8,0.164,0.070,0.75,-9.000,64.0,7,,,,
07/14/1975 23:00,286.95833,0.50,61.0,33.8,0.124,0.025,0.63,-9.000,63.5,7,,,,
07/15/1975 11:00,287.45833,0.50,68.0,30.9,0.140,0.030,0.50,-9.000,63.5,7,,,,
07/15/1975 23:00,287.95833,0.50,83.0,47.4,0.136,0.015,0.23,-9.000,61.8,7,,,,
07/16/1975 11:00,288.45833,0.50,99.0,47.8,0.152,0.020,0.10,-9.000,60.5,7,,,,
07/16/1975 23:00,288.95833,0.50,95.0,80.5,0.168,0.015,0.10,-9.000,62.1,7,,,,
07/17/1975 11:00,289.45833,0.50,95.0,47.0,0.160,0.020,0.10,-9.000,61.8,7,,,,
07/17/1975 23:00,289.95833,0.50,129.0,105.0,0.200,0.010,0.03,-9.000,65.2,7,,,,
07/18/1975 11:00,290.45833,0.50,146.0,58.8,0.168,0.015,-9.000,-9.000,60.8,7,,,,
07/18/1975 23:00,290.95833,0.50,116.0,95.3,0.196,0.010,-9.000,-9.000,62.0,7,,,,
07/19/1975 11:00,291.45833,0.50,107.0,31.2,0.136,0.015,-9.000,-9.000,62.7,7,,,,
07/19/1975 23:00,291.95833,0.50,99.0,48.6,0.144,0.005,-9.000,-9.000,62.2,7,,,,
07/20/1975 11:00,292.45833,0.50,90.0,41.9,0.156,0.010,-9.000,-9.000,65.1,7,,,,
07/20/1975 23:00,292.95833,0.38,86.0,41.9,0.148,0.010,-9.000,-9.000,62.4,7,,,,
07/21/1975 05:00,293.20833,0.26,90.0,155.0,0.320,0.110,0.03,-9.000,-9.0,7,,,,
07/21/1975 11:15,293.46875,0.63,90.0,119.0,0.224,0.027,-9.000,-9.000,52.0,7,,,,
07/22/1975 11:15,294.46875,1.00,95.0,50.3,0.156,0.029,-9.000,-9.000,56.0,7,,,,
07/23/1975 11:15,295.46875,1.00,99.0,192.0,0.328,0.021,-9.000,-9.000,57.0,7,,,,
07/24/1975 11:15,296.46875,1.00,107.0,129.0,0.256,0.035,-9.000,-9.000,51.0,7,,,,
07/25/1975 11:15,297.46875,1.00,79.0,66.6,0.188,0.064,-9.000,-9.000,52.0,7,,,,
07/26/1975 11:15,298.46875,1.00,65.0,50.6,0.180,0.082,-9.000,-9.000,56.0,7,,,,
07/27/1975 11:15,299.46875,0.88,54.0,51.7,0.176,0.051,-9.000,-9.000,60.0,7,,,,
07/28/1975 05:15,300.21875,0.49,48.0,65.7,0.208,0.135,-9.000,-9.000,76.0,7,,,,
07/28/1975 10:45,300.44792,0.61,48.0,35.4,0.392,0.210,0.05,-9.000,84.0,7,,,,
07/29/1975 10:45,301.44792,1.00,41.0,48.3,0.324,0.154,0.03,-9.000,66.0,7,,,,
07/30/1975 10:45,302.44792,1.00,35.0,44.9,0.276,0.122,0.02,-9.000,74.0,7,,,,
07/31/1975 10:45,303.44792,1.00,32.0,45.9,0.248,0.095,0.02,-9.000,78.0,7,,,,
08/01/1975 10:45,304.44792,1.00,23.0,52.0,0.224,0.090,0.02,-9.000,80.0,8,,,,
08/02/1975 10:45,305.44792,1.00,26.0,44.2,0.208,0.060,0.02,-9.000,84.0,8,,,,
08/03/1975 10:45,306.44792,0.88,35.0,66.9,0.212,0.070,0.09,-9.000,76.0,8,,,,
08/04/1975 04:45,307.19792,0.51,38.0,57.1,-9.000,0.070,0.11,-9.000,-9.0,8,,,,
08/04/1975 11:00,307.45833,1.00,20.0,-9.000,-9.000,0.050,0.10,-9.000,-9.0,8,,,,
09/16/1975 09:00,350.37500,1.00,223.0,26.1,0.260,0.037,0.58,-9.000,-9.0,9,,,,
09/17/1975 09:00,351.37500,1.00,177.0,24.6,0.230,0.026,0.87,-9.000,-9.0,9,,,,
09/18/1975 09:00,352.37500,1.00,168.0,21.2,0.230,0.026,0.84,-9.000,-9.0,9,,,,
09/19/1975 09:00,353.37500,1.00,397.0,96.6,0.360,0.043,1.11,-9.000,-9.0,9,,,,
09/20/1975 09:00,354.37500,1.00,556.0,862.0,1.250,0.073,1.42,-9.000,-9.0,9,,,,
09/21/1975 09:00,355.37500,1.00,1170.0,88.0,0.360,0.054,1.37,-9.000,-9.0,9,,,,
09/22/1975 09:00,356.37500,0.88,611.0,246.0,0.350,0.057,1.99,-9.000,-9.0,9,,,,
09/23/1975 03:00,357.12500,1.00,570.0,-9.000,0.320,0.100,1.97,-9.000,-9.0,9,,,,
09/29/1975 12:00,363.50000,1.00,475.0,80.3,0.280,0.210,2.08,-9.000,37.0,9,,,,
09/30/1975 12:00,364.50000,1.00,361.0,49.4,0.390,0.573,2.07,-9.000,35.0,9,,,,
10/01/1975 12:00,365.50000,1.00,288.0,40.8,0.240,0.292,2.36,-9.000,40.0,10,,,,
10/02/1975 12:00,366.50000,1.00,235.0,39.1,0.240,0.320,2.38,-9.000,44.0,10,,,,
10/03/1975 12:00,367.50000,1.00,203.0,27.8,0.190,0.271,2.29,-9.000,38.0,10,,,,
10/04/1975 12:00,368.50000,1.00,172.0,22.4,0.170,0.266,2.18,-9.000,40.0,10,,,,
10/05/1975 12:00,369.50000,0.88,155.0,23.3,0.180,0.262,2.04,-9.000,40.0,10,,,,
10/06/1975 06:00,370.25000,0.50,146.0,23.8,0.170,0.276,1.87,-9.000,24.0,10,,,,
10/06/1975 12:00,370.50000,0.63,142.0,19.3,0.117,0.036,1.76,-9.000,33.0,10,,,,
10/07/1975 12:00,371.50000,1.00,124.0,16.4,0.103,0.026,1.39,-9.000,33.0,10,,,,
10/08/1975 12:00,372.50000,1.00,116.0,15.4,0.233,0.076,1.32,-9.000,33.0,10,,,,
10/09/1975 12:00,373.50000,1.00,129.0,26.8,0.163,0.046,1.28,-9.000,32.0,10,,,,
10/10/1975 12:00,374.50000,1.00,120.0,13.0,0.163,0.059,1.06,-9.000,35.0,10,,,,
10/11/1975 12:00,375.50000,1.00,120.0,13.3,0.119,0.021,0.64,-9.000,36.0,10,,,,
10/12/1975 12:00,376.50000,0.88,112.0,21.9,0.114,0.014,0.45,-9.000,36.0,10,,,,
10/13/1975 06:00,377.25000,0.51,112.0,16.4,0.356,0.019,0.35,-9.000,30.0,10,,,,
10/13/1975 12:20,377.51389,0.26,112.0,22.5,0.121,0.017,0.34,-9.000,60.0,10,,,,
10/13/1975 18:20,377.76389,0.25,112.0,15.2,0.103,0.013,0.19,-9.000,58.0,10,,,,
10/14/1975 00:20,378.01389,0.25,107.0,14.0,0.117,0.015,0.19,-9.000,58.0,10,,,,
10/14/1975 06:20,378.26389,0.38,107.0,18.6,0.140,0.012,0.22,-9.000,62.0,10,,,,
10/14/1975 18:20,378.76389,0.38,103.0,16.8,0.094,0.003,0.03,-9.000,59.0,10,,,,
10/15/1975 00:20,379.01389,0.25,103.0,19.0,0.117,0.008,0.02,-9.000,57.0,10,,,,
10/15/1975 06:20,379.26389,0.25,103.0,27.8,0.136,0.010,0.02,-9.000,56.0,10,,,,
10/15/1975 12:20,379.51389,0.25,103.0,19.5,0.127,0.006,0.01,-9.000,60.0,10,,,,
10/15/1975 18:20,379.76389,0.25,103.0,17.1,0.116,0.017,0.02,-9.000,49.0,10,,,,
10/16/1975 00:20,380.01389,0.25,116.0,14.7,0.140,0.001,0.02,-9.000,56.0,10,,,,
10/16/1975 06:20,380.26389,0.25,107.0,14.0,0.101,0.024,0.02,-9.000,32.0,10,,,,
10/16/1975 12:20,380.51389,0.25,112.0,12.0,0.101,0.006,0.01,-9.000,50.0,10,,,,
10/16/1975 18:20,380.76389,0.25,116.0,12.6,0.145,0.036,0.01,-9.000,35.0,10,,,,
10/17/1975 00:20,381.01389,0.25,103.0,14.5,0.135,0.003,0.01,-9.000,54.0,10,,,,
10/17/1975 06:20,381.26389,0.25,107.0,14.3,0.152,0.024,0.01,-9.000,35.0,10,,,,
10/17/1975 12:20,381.51389,0.25,120.0,13.0,0.113,0.007,0.01,-9.000,65.0,10,,,,
10/17/1975 18:20,381.76389,0.25,112.0,12.1,0.098,0.041,0.02,-9.000,34.0,10,,,,
10/18/1975 00:20,382.01389,0.25,264.0,13.4,0.100,0.004,0.01,-9.000,60.0,10,,,,
10/18/1975 06:20,382.26389,0.25,146.0,15.4,0.143,0.038,0.09,-9.000,37.0,10,,,,
10/18/1975 12:20,382.51389,0.25,964.0,66.9,0.296,0.057,1.47,-9.000,62.0,10,,,,
10/18/1975 18:20,382.76389,0.29,499.0,168.0,0.530,0.112,2.49,-9.000,44.0,10,,,,
10/19/1975 02:20,383.09722,0.25,1590.0,316.0,0.715,0.049,2.64,-9.000,54.0,10,,,,
10/19/1975 06:20,383.26389,0.21,1410.0,410.0,0.798,0.044,2.67,-9.000,50.0,10,,,,
10/19/1975 12:20,383.51389,0.25,1360.0,248.0,-9.000,0.016,2.33,-9.000,-9.0,10,,,,
10/19/1975 18:20,383.76389,0.25,1480.0,325.0,-9.000,0.020,1.79,-9.000,-9.0,10,,,,
10/20/1975 00:20,384.01389,0.25,1100.0,379.0,-9.000,0.026,3.00,-9.000,-9.0,10,,,,
10/20/1975 06:20,384.26389,0.25,1220.0,125.0,0.389,0.070,4.51,-9.000,44.0,10,,,,
10/20/1975 12:25,384.51736,0.63,1080.0,52.5,0.210,0.060,4.67,-9.000,39.0,10,,,,
10/21/1975 12:25,385.51736,1.00,922.0,40.7,0.170,0.043,3.43,-9.000,42.0,10,,,,
10/22/1975 12:25,386.51736,1.00,494.0,38.7,0.160,0.030,3.20,-9.000,43.0,10,,,,
10/23/1975 12:25,387.51736,1.00,499.0,34.0,0.140,0.041,3.79,-9.000,44.0,10,,,,
10/24/1975 12:25,388.51736,1.00,390.0,28.0,0.100,0.034,2.84,-9.000,43.0,10,,,,
10/25/1975 12:25,389.51736,1.00,320.0,24.5,0.130,0.043,2.43,-9.000,46.0,10,,,,
